name,state,party,birthplace,congress,start_date,end_date,born_in_state
Nancy Kassebaum,Kansas,Republican,Kansas,96,1979-01-03,1981-01-02,TRUE
Norm Coleman,Minnesota,Republican,New York,110,2007-01-03,2009-01-02,FALSE
Norm Coleman,Minnesota,Republican,New York,109,2005-01-03,2007-01-02,FALSE
Norm Coleman,Minnesota,Republican,New York,108,2003-01-03,2005-01-02,FALSE
Norris Cotton,New Hampshire,Republican,New Hampshire,94,1975-01-03,1977-01-02,TRUE
Norris Cotton,New Hampshire,Republican,New Hampshire,93,1973-01-03,1975-01-02,TRUE
Norris Cotton,New Hampshire,Republican,New Hampshire,92,1971-01-03,1973-01-02,TRUE
Norris Cotton,New Hampshire,Republican,New Hampshire,91,1969-01-03,1971-01-02,TRUE
Norris Cotton,New Hampshire,Republican,New Hampshire,90,1967-01-03,1969-01-02,TRUE
Norris Cotton,New Hampshire,Republican,New Hampshire,89,1965-01-03,1967-01-02,TRUE
Norris Cotton,New Hampshire,Republican,New Hampshire,88,1963-01-03,1965-01-02,TRUE
Norris Cotton,New Hampshire,Republican,New Hampshire,87,1961-01-03,1963-01-02,TRUE
Norris Cotton,New Hampshire,Republican,New Hampshire,86,1959-01-03,1961-01-02,TRUE
Olin D. Johnston,South Carolina,Democratic,South Carolina,89,1965-01-03,1967-01-02,TRUE
Olin D. Johnston,South Carolina,Democratic,South Carolina,88,1963-01-03,1965-01-02,TRUE
Olin D. Johnston,South Carolina,Democratic,South Carolina,87,1961-01-03,1963-01-02,TRUE
Olin D. Johnston,South Carolina,Democratic,South Carolina,86,1959-01-03,1961-01-02,TRUE
Olympia Snowe,Maine,Republican,Maine,112,2011-01-03,2013-01-02,TRUE
Olympia Snowe,Maine,Republican,Maine,111,2009-01-03,2011-01-02,TRUE
Olympia Snowe,Maine,Republican,Maine,110,2007-01-03,2009-01-02,TRUE
Olympia Snowe,Maine,Republican,Maine,109,2005-01-03,2007-01-02,TRUE
Olympia Snowe,Maine,Republican,Maine,108,2003-01-03,2005-01-02,TRUE
Olympia Snowe,Maine,Republican,Maine,107,2001-01-03,2003-01-02,TRUE
Olympia Snowe,Maine,Republican,Maine,106,1999-01-03,2001-01-02,TRUE
Olympia Snowe,Maine,Republican,Maine,105,1997-01-03,1999-01-02,TRUE
Olympia Snowe,Maine,Republican,Maine,104,1995-01-03,1997-01-02,TRUE
Orrin Hatch,Utah,Republican,Pennsylvania,115,2017-01-03,2019-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,114,2015-01-03,2017-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,113,2013-01-03,2015-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,112,2011-01-03,2013-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,111,2009-01-03,2011-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,110,2007-01-03,2009-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,109,2005-01-03,2007-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,108,2003-01-03,2005-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,107,2001-01-03,2003-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,106,1999-01-03,2001-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,105,1997-01-03,1999-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,104,1995-01-03,1997-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,103,1993-01-03,1995-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,102,1991-01-03,1993-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,101,1989-01-03,1991-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,100,1987-01-03,1989-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,99,1985-01-03,1987-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,98,1983-01-03,1985-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,97,1981-01-03,1983-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,96,1979-01-03,1981-01-02,FALSE
Orrin Hatch,Utah,Republican,Pennsylvania,95,1977-01-03,1979-01-02,FALSE
Pat Roberts,Kansas,Republican,Kansas,116,2019-01-03,2021-01-02,TRUE
Pat Roberts,Kansas,Republican,Kansas,115,2017-01-03,2019-01-02,TRUE
Pat Roberts,Kansas,Republican,Kansas,114,2015-01-03,2017-01-02,TRUE
Pat Roberts,Kansas,Republican,Kansas,113,2013-01-03,2015-01-02,TRUE
Pat Roberts,Kansas,Republican,Kansas,112,2011-01-03,2013-01-02,TRUE
Pat Roberts,Kansas,Republican,Kansas,111,2009-01-03,2011-01-02,TRUE
Pat Roberts,Kansas,Republican,Kansas,110,2007-01-03,2009-01-02,TRUE
Pat Roberts,Kansas,Republican,Kansas,109,2005-01-03,2007-01-02,TRUE
Pat Roberts,Kansas,Republican,Kansas,108,2003-01-03,2005-01-02,TRUE
Pat Roberts,Kansas,Republican,Kansas,107,2001-01-03,2003-01-02,TRUE
Pat Roberts,Kansas,Republican,Kansas,106,1999-01-03,2001-01-02,TRUE
Pat Roberts,Kansas,Republican,Kansas,105,1997-01-03,1999-01-02,TRUE
Pat Toomey,Pennsylvania,Republican,Rhode Island,117,2021-01-03,NA,FALSE
Pat Toomey,Pennsylvania,Republican,Rhode Island,116,2019-01-03,2021-01-02,FALSE
Pat Toomey,Pennsylvania,Republican,Rhode Island,115,2017-01-03,2019-01-02,FALSE
Pat Toomey,Pennsylvania,Republican,Rhode Island,114,2015-01-03,2017-01-02,FALSE
Pat Toomey,Pennsylvania,Republican,Rhode Island,113,2013-01-03,2015-01-02,FALSE
Pat Toomey,Pennsylvania,Republican,Rhode Island,112,2011-01-03,2013-01-02,FALSE
Patrick Leahy,Vermont,Democratic,Vermont,117,2021-01-03,NA,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,116,2019-01-03,2021-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,115,2017-01-03,2019-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,114,2015-01-03,2017-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,113,2013-01-03,2015-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,112,2011-01-03,2013-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,111,2009-01-03,2011-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,110,2007-01-03,2009-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,109,2005-01-03,2007-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,108,2003-01-03,2005-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,107,2001-01-03,2003-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,106,1999-01-03,2001-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,105,1997-01-03,1999-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,104,1995-01-03,1997-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,103,1993-01-03,1995-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,102,1991-01-03,1993-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,101,1989-01-03,1991-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,100,1987-01-03,1989-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,99,1985-01-03,1987-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,98,1983-01-03,1985-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,97,1981-01-03,1983-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,96,1979-01-03,1981-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,95,1977-01-03,1979-01-02,TRUE
Patrick Leahy,Vermont,Democratic,Vermont,94,1975-01-03,1977-01-02,TRUE
Patrick V. McNamara,Michigan,Democratic,Massachusetts,89,1965-01-03,1967-01-02,FALSE
Patrick V. McNamara,Michigan,Democratic,Massachusetts,88,1963-01-03,1965-01-02,FALSE
Patrick V. McNamara,Michigan,Democratic,Massachusetts,87,1961-01-03,1963-01-02,FALSE
Patrick V. McNamara,Michigan,Democratic,Massachusetts,86,1959-01-03,1961-01-02,FALSE
Patty Murray,Washington,Democratic,Washington,117,2021-01-03,NA,TRUE
Patty Murray,Washington,Democratic,Washington,116,2019-01-03,2021-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,115,2017-01-03,2019-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,114,2015-01-03,2017-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,113,2013-01-03,2015-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,112,2011-01-03,2013-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,111,2009-01-03,2011-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,110,2007-01-03,2009-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,109,2005-01-03,2007-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,108,2003-01-03,2005-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,107,2001-01-03,2003-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,106,1999-01-03,2001-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,105,1997-01-03,1999-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,104,1995-01-03,1997-01-02,TRUE
Patty Murray,Washington,Democratic,Washington,103,1993-01-03,1995-01-02,TRUE
Paul Coverdell,Georgia,Republican,Iowa,106,1999-01-03,2001-01-02,FALSE
Paul Coverdell,Georgia,Republican,Iowa,105,1997-01-03,1999-01-02,FALSE
Paul Coverdell,Georgia,Republican,Iowa,104,1995-01-03,1997-01-02,FALSE
Paul Coverdell,Georgia,Republican,Iowa,103,1993-01-03,1995-01-02,FALSE
Paul Douglas,Illinois,Democratic,Massachusetts,89,1965-01-03,1967-01-02,FALSE
Paul Douglas,Illinois,Democratic,Massachusetts,88,1963-01-03,1965-01-02,FALSE
Paul Douglas,Illinois,Democratic,Massachusetts,87,1961-01-03,1963-01-02,FALSE
Paul Douglas,Illinois,Democratic,Massachusetts,86,1959-01-03,1961-01-02,FALSE
Paul Fannin,Arizona,Republican,Kentucky,94,1975-01-03,1977-01-02,FALSE
Paul Fannin,Arizona,Republican,Kentucky,93,1973-01-03,1975-01-02,FALSE
Paul Fannin,Arizona,Republican,Kentucky,92,1971-01-03,1973-01-02,FALSE
Paul Fannin,Arizona,Republican,Kentucky,91,1969-01-03,1971-01-02,FALSE
Paul Fannin,Arizona,Republican,Kentucky,90,1967-01-03,1969-01-02,FALSE
Paul Fannin,Arizona,Republican,Kentucky,89,1965-01-03,1967-01-02,FALSE
Paul Sarbanes,Maryland,Democratic,Maryland,109,2005-01-03,2007-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,108,2003-01-03,2005-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,107,2001-01-03,2003-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,106,1999-01-03,2001-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,105,1997-01-03,1999-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,104,1995-01-03,1997-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,103,1993-01-03,1995-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,102,1991-01-03,1993-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,101,1989-01-03,1991-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,100,1987-01-03,1989-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,99,1985-01-03,1987-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,98,1983-01-03,1985-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,97,1981-01-03,1983-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,96,1979-01-03,1981-01-02,TRUE
Paul Sarbanes,Maryland,Democratic,Maryland,95,1977-01-03,1979-01-02,TRUE
Paul Simon,Illinois,Democratic,Oregon,104,1995-01-03,1997-01-02,FALSE
Paul Simon,Illinois,Democratic,Oregon,103,1993-01-03,1995-01-02,FALSE
Paul Simon,Illinois,Democratic,Oregon,102,1991-01-03,1993-01-02,FALSE
Paul Simon,Illinois,Democratic,Oregon,101,1989-01-03,1991-01-02,FALSE
Paul Simon,Illinois,Democratic,Oregon,100,1987-01-03,1989-01-02,FALSE
Paul Simon,Illinois,Democratic,Oregon,99,1985-01-03,1987-01-02,FALSE
Paul Trible,Virginia,Republican,Maryland,100,1987-01-03,1989-01-02,FALSE
Paul Trible,Virginia,Republican,Maryland,99,1985-01-03,1987-01-02,FALSE
Paul Trible,Virginia,Republican,Maryland,98,1983-01-03,1985-01-02,FALSE
Paul Tsongas,Massachusetts,Democratic,Massachusetts,98,1983-01-03,1985-01-02,TRUE
Paul Tsongas,Massachusetts,Democratic,Massachusetts,97,1981-01-03,1983-01-02,TRUE
Paul Tsongas,Massachusetts,Democratic,Massachusetts,96,1979-01-03,1981-01-02,TRUE
Paul Wellstone,Minnesota,Democratic,D.C.,107,2001-01-03,2003-01-02,FALSE
Paul Wellstone,Minnesota,Democratic,D.C.,106,1999-01-03,2001-01-02,FALSE
Paul Wellstone,Minnesota,Democratic,D.C.,105,1997-01-03,1999-01-02,FALSE
Paul Wellstone,Minnesota,Democratic,D.C.,104,1995-01-03,1997-01-02,FALSE
Paul Wellstone,Minnesota,Democratic,D.C.,103,1993-01-03,1995-01-02,FALSE
Paul Wellstone,Minnesota,Democratic,D.C.,102,1991-01-03,1993-01-02,FALSE
Paula Hawkins,Florida,Republican,Utah,99,1985-01-03,1987-01-02,FALSE
Paula Hawkins,Florida,Republican,Utah,98,1983-01-03,1985-01-02,FALSE
Paula Hawkins,Florida,Republican,Utah,97,1981-01-03,1983-01-02,FALSE
Pete Domenici,New Mexico,Republican,New Mexico,110,2007-01-03,2009-01-02,TRUE
Pete Domenici,New Mexico,Republican,New Mexico,109,2005-01-03,2007-01-02,TRUE
